Record ID,Deal Name,Deal Stage,Pipeline,Amount,Create Date,Close Date,Associated Contact ID,Deal owner,Google ad click id,Customer first order date
540606,Order 540606,Closed won,Ecommerce Pipeline,72.64,2026-04-10,2026-04-10,225436,PureGlow Storefront,Cj0KCQ42x00039591AbVxYz,2026-02-27
540607,Order 540607,Closed won,Ecommerce Pipeline,88.72,2026-04-10,2026-04-10,238068,PureGlow Storefront,,2026-04-10
540608,Order 540608,Closed won,Ecommerce Pipeline,99.16,2026-04-10,2026-04-10,238069,PureGlow Storefront,Cj0KCQ42x00039592AbVxYz,2026-04-10
540609,Order 540609,Closed won,Ecommerce Pipeline,61.18,2026-04-10,2026-04-10,238070,PureGlow Storefront,Cj0KCQ42x00039593AbVxYz,2026-04-10
540610,Order 540610,Closed won,Ecommerce Pipeline,65.19,2026-04-10,2026-04-10,238071,PureGlow Storefront,Cj0KCQ42x00039594AbVxYz,2026-04-10
540611,Order 540611,Closed won,Ecommerce Pipeline,59.93,2026-04-10,2026-04-10,238072,PureGlow Storefront,Cj0KCQ42x00039595AbVxYz,2026-04-10
540612,Order 540612,Closed won,Ecommerce Pipeline,70.74,2026-04-10,2026-04-10,238073,PureGlow Storefront,Cj0KCQ42x00039596AbVxYz,2026-04-10
540613,Order 540613,Closed won,Ecommerce Pipeline,88.16,2026-04-10,2026-04-10,238074,PureGlow Storefront,Cj0KCQ42x00039597AbVxYz,2026-04-10
540614,Order 540614,Closed won,Ecommerce Pipeline,52.50,2026-04-10,2026-04-10,238075,PureGlow Storefront,Cj0KCQ42x00039598AbVxYz,2026-04-10
540615,Order 540615,Closed won,Ecommerce Pipeline,31.88,2026-04-10,2026-04-10,238076,PureGlow Storefront,Cj0KCQ42x00039599AbVxYz,2026-04-10
540616,Order 540616,Closed won,Ecommerce Pipeline,73.52,2026-04-10,2026-04-10,238077,PureGlow Storefront,Cj0KCQ42x00039600AbVxYz,2026-04-10
540617,Order 540617,Closed won,Ecommerce Pipeline,96.13,2026-04-10,2026-04-10,238078,PureGlow Storefront,Cj0KCQ42x00039601AbVxYz,2026-04-10
540618,Order 540618,Closed won,Ecommerce Pipeline,64.85,2026-04-10,2026-04-10,238079,PureGlow Storefront,Cj0KCQ42x00039602AbVxYz,2026-04-10
540619,Order 540619,Closed won,Ecommerce Pipeline,93.37,2026-04-10,2026-04-10,238080,PureGlow Storefront,,2026-04-10
540620,Order 540620,Closed won,Ecommerce Pipeline,51.48,2026-04-10,2026-04-10,238081,PureGlow Storefront,Cj0KCQ42x00039603AbVxYz,2026-04-10
540621,Order 540621,Closed won,Ecommerce Pipeline,97.82,2026-04-10,2026-04-10,238082,PureGlow Storefront,Cj0KCQ42x00039604AbVxYz,2026-04-10
540622,Order 540622,Closed won,Ecommerce Pipeline,50.22,2026-04-10,2026-04-10,145907,PureGlow Storefront,Cj0KCQ42x00039605AbVxYz,2025-01-13
540623,Order 540623,Closed won,Ecommerce Pipeline,78.91,2026-04-10,2026-04-10,238083,PureGlow Storefront,Cj0KCQ42x00039606AbVxYz,2026-04-10
540624,Order 540624,Closed won,Ecommerce Pipeline,50.52,2026-04-10,2026-04-10,238084,PureGlow Storefront,Cj0KCQ42x00039607AbVxYz,2026-04-10
540625,Order 540625,Closed won,Ecommerce Pipeline,59.75,2026-04-10,2026-04-10,238085,PureGlow Storefront,Cj0KCQ42x00039608AbVxYz,2026-04-10
540626,Order 540626,Closed won,Ecommerce Pipeline,92.42,2026-04-10,2026-04-10,238086,PureGlow Storefront,Cj0KCQ42x00039609AbVxYz,2026-04-10
540627,Order 540627,Closed won,Ecommerce Pipeline,78.18,2026-04-10,2026-04-10,238087,PureGlow Storefront,Cj0KCQ42x00039610AbVxYz,2026-04-10
540628,Order 540628,Closed won,Ecommerce Pipeline,144.38,2026-04-10,2026-04-10,226634,PureGlow Storefront,Cj0KCQ42x00039611AbVxYz,2026-03-03
540629,Order 540629,Closed won,Ecommerce Pipeline,50.23,2026-04-10,2026-04-10,220207,PureGlow Storefront,Cj0KCQ42x00039612AbVxYz,2026-02-09
540630,Order 540630,Closed won,Ecommerce Pipeline,51.84,2026-04-10,2026-04-10,238088,PureGlow Storefront,Cj0KCQ42x00039613AbVxYz,2026-04-10
540631,Order 540631,Closed won,Ecommerce Pipeline,60.55,2026-04-10,2026-04-10,229652,PureGlow Storefront,Cj0KCQ42x00039614AbVxYz,2026-03-13
540632,Order 540632,Closed won,Ecommerce Pipeline,66.08,2026-04-10,2026-04-10,238089,PureGlow Storefront,Cj0KCQ42x00039615AbVxYz,2026-04-10
540633,Order 540633,Closed won,Ecommerce Pipeline,86.94,2026-04-10,2026-04-10,238090,PureGlow Storefront,Cj0KCQ42x00039616AbVxYz,2026-04-10
540634,Order 540634,Closed won,Ecommerce Pipeline,94.96,2026-04-10,2026-04-10,238091,PureGlow Storefront,,2026-04-10
540635,Order 540635,Closed won,Ecommerce Pipeline,68.14,2026-04-10,2026-04-10,238092,PureGlow Storefront,Cj0KCQ42x00039617AbVxYz,2026-04-10
540636,Order 540636,Closed won,Ecommerce Pipeline,63.95,2026-04-10,2026-04-10,238093,PureGlow Storefront,Cj0KCQ42x00039618AbVxYz,2026-04-10
540637,Order 540637,Closed won,Ecommerce Pipeline,76.48,2026-04-10,2026-04-10,223061,PureGlow Storefront,Cj0KCQ42x00039619AbVxYz,2026-02-19
540638,Order 540638,Closed won,Ecommerce Pipeline,63.39,2026-04-10,2026-04-10,238094,PureGlow Storefront,Cj0KCQ42x00039620AbVxYz,2026-04-10
540639,Order 540639,Closed won,Ecommerce Pipeline,94.70,2026-04-10,2026-04-10,238095,PureGlow Storefront,Cj0KCQ42x00039621AbVxYz,2026-04-10
540640,Order 540640,Closed won,Ecommerce Pipeline,59.10,2026-04-10,2026-04-10,238096,PureGlow Storefront,Cj0KCQ42x00039622AbVxYz,2026-04-10
540641,Order 540641,Closed won,Ecommerce Pipeline,107.07,2026-04-10,2026-04-10,238097,PureGlow Storefront,Cj0KCQ42x00039623AbVxYz,2026-04-10
540642,Order 540642,Closed won,Ecommerce Pipeline,46.20,2026-04-10,2026-04-10,120233,PureGlow Storefront,Cj0KCQ42x00039624AbVxYz,2025-01-16
540643,Order 540643,Closed won,Ecommerce Pipeline,98.48,2026-04-10,2026-04-10,226362,PureGlow Storefront,Cj0KCQ42x00039625AbVxYz,2026-03-02
540644,Order 540644,Closed won,Ecommerce Pipeline,50.85,2026-04-10,2026-04-10,238098,PureGlow Storefront,Cj0KCQ42x00039626AbVxYz,2026-04-10
540645,Order 540645,Closed won,Ecommerce Pipeline,52.41,2026-04-10,2026-04-10,238099,PureGlow Storefront,,2026-04-10
540646,Order 540646,Closed won,Ecommerce Pipeline,68.86,2026-04-10,2026-04-10,238100,PureGlow Storefront,,2026-04-10
540647,Order 540647,Closed won,Ecommerce Pipeline,103.67,2026-04-10,2026-04-10,217751,PureGlow Storefront,Cj0KCQ42x00039627AbVxYz,2026-02-01
540648,Order 540648,Closed won,Ecommerce Pipeline,66.64,2026-04-10,2026-04-10,237677,PureGlow Storefront,Cj0KCQ42x00039628AbVxYz,2026-04-09
540649,Order 540649,Closed won,Ecommerce Pipeline,54.27,2026-04-10,2026-04-10,220093,PureGlow Storefront,Cj0KCQ42x00039629AbVxYz,2026-02-09
540650,Order 540650,Closed won,Ecommerce Pipeline,87.12,2026-04-10,2026-04-10,171341,PureGlow Storefront,Cj0KCQ42x00039630AbVxYz,2025-08-09
540651,Order 540651,Closed won,Ecommerce Pipeline,66.94,2026-04-10,2026-04-10,238101,PureGlow Storefront,Cj0KCQ42x00039631AbVxYz,2026-04-10
540652,Order 540652,Closed won,Ecommerce Pipeline,109.75,2026-04-10,2026-04-10,238102,PureGlow Storefront,Cj0KCQ42x00039632AbVxYz,2026-04-10
540653,Order 540653,Closed won,Ecommerce Pipeline,28.86,2026-04-10,2026-04-10,238103,PureGlow Storefront,Cj0KCQ42x00039633AbVxYz,2026-04-10
540654,Order 540654,Closed won,Ecommerce Pipeline,64.61,2026-04-10,2026-04-10,225110,PureGlow Storefront,Cj0KCQ42x00039634AbVxYz,2026-02-26
540655,Order 540655,Closed won,Ecommerce Pipeline,69.43,2026-04-10,2026-04-10,216322,PureGlow Storefront,Cj0KCQ42x00039635AbVxYz,2026-01-27
540656,Order 540656,Closed won,Ecommerce Pipeline,114.42,2026-04-10,2026-04-10,153079,PureGlow Storefront,Cj0KCQ42x00039636AbVxYz,2025-10-24
540657,Order 540657,Closed won,Ecommerce Pipeline,72.14,2026-04-10,2026-04-10,238104,PureGlow Storefront,Cj0KCQ42x00039637AbVxYz,2026-04-10
540658,Order 540658,Closed won,Ecommerce Pipeline,64.35,2026-04-10,2026-04-10,231139,PureGlow Storefront,Cj0KCQ42x00039638AbVxYz,2026-03-18
540659,Order 540659,Closed won,Ecommerce Pipeline,47.84,2026-04-10,2026-04-10,238105,PureGlow Storefront,Cj0KCQ42x00039639AbVxYz,2026-04-10
540660,Order 540660,Closed won,Ecommerce Pipeline,88.35,2026-04-10,2026-04-10,182673,PureGlow Storefront,Cj0KCQ42x00039640AbVxYz,2025-08-07
540661,Order 540661,Closed won,Ecommerce Pipeline,44.28,2026-04-10,2026-04-10,167175,PureGlow Storefront,Cj0KCQ42x00039641AbVxYz,2025-05-31
540662,Order 540662,Closed won,Ecommerce Pipeline,64.17,2026-04-10,2026-04-10,134947,PureGlow Storefront,,2024-12-13
540663,Order 540663,Closed won,Ecommerce Pipeline,72.33,2026-04-10,2026-04-10,238106,PureGlow Storefront,,2026-04-10
540664,Order 540664,Closed won,Ecommerce Pipeline,99.25,2026-04-10,2026-04-10,222191,PureGlow Storefront,,2026-02-16
540665,Order 540665,Closed won,Ecommerce Pipeline,58.48,2026-04-10,2026-04-10,238107,PureGlow Storefront,,2026-04-10
540666,Order 540666,Closed won,Ecommerce Pipeline,52.06,2026-04-10,2026-04-10,157341,PureGlow Storefront,,2025-04-08
540667,Order 540667,Closed won,Ecommerce Pipeline,56.62,2026-04-10,2026-04-10,238108,PureGlow Storefront,,2026-04-10
540668,Order 540668,Closed won,Ecommerce Pipeline,83.16,2026-04-10,2026-04-10,238109,PureGlow Storefront,,2026-04-10
540669,Order 540669,Closed won,Ecommerce Pipeline,81.07,2026-04-10,2026-04-10,238110,PureGlow Storefront,,2026-04-10
540670,Order 540670,Closed won,Ecommerce Pipeline,28.24,2026-04-10,2026-04-10,220500,PureGlow Storefront,,2026-02-10
540671,Order 540671,Closed won,Ecommerce Pipeline,87.57,2026-04-10,2026-04-10,238111,PureGlow Storefront,,2026-04-10
540672,Order 540672,Closed won,Ecommerce Pipeline,100.01,2026-04-10,2026-04-10,238112,PureGlow Storefront,,2026-04-10
540673,Order 540673,Closed won,Ecommerce Pipeline,72.40,2026-04-10,2026-04-10,238113,PureGlow Storefront,,2026-04-10
540674,Order 540674,Closed won,Ecommerce Pipeline,67.07,2026-04-10,2026-04-10,238114,PureGlow Storefront,,2026-04-10
540675,Order 540675,Closed won,Ecommerce Pipeline,96.92,2026-04-10,2026-04-10,238115,PureGlow Storefront,,2026-04-10
540676,Order 540676,Closed won,Ecommerce Pipeline,110.36,2026-04-10,2026-04-10,235333,PureGlow Storefront,,2026-04-01
540677,Order 540677,Closed won,Ecommerce Pipeline,35.01,2026-04-10,2026-04-10,238116,PureGlow Storefront,,2026-04-10
540678,Order 540678,Closed won,Ecommerce Pipeline,70.41,2026-04-10,2026-04-10,238117,PureGlow Storefront,,2026-04-10
540679,Order 540679,Closed won,Ecommerce Pipeline,115.97,2026-04-10,2026-04-10,226370,PureGlow Storefront,,2026-03-02
540680,Order 540680,Closed won,Ecommerce Pipeline,34.82,2026-04-10,2026-04-10,119920,PureGlow Storefront,,2025-08-07
540681,Order 540681,Closed won,Ecommerce Pipeline,63.66,2026-04-10,2026-04-10,238118,PureGlow Storefront,,2026-04-10
540682,Order 540682,Closed won,Ecommerce Pipeline,54.46,2026-04-10,2026-04-10,139422,PureGlow Storefront,,2024-11-13
540683,Order 540683,Closed won,Ecommerce Pipeline,86.75,2026-04-10,2026-04-10,238119,PureGlow Storefront,,2026-04-10
540684,Open Deal 540684,Decision maker bought-in,Ecommerce Pipeline,859.43,2026-04-10,,238120,PureGlow Storefront,,
540685,Open Deal 540685,Contract sent,Ecommerce Pipeline,421.64,2026-04-10,,238121,PureGlow Storefront,,
540686,Order 540686,Closed won,Ecommerce Pipeline,85.44,2026-04-11,2026-04-11,238226,PureGlow Storefront,Cj0KCQ42x00039688AbVxYz,2026-04-11
540687,Order 540687,Closed won,Ecommerce Pipeline,76.41,2026-04-11,2026-04-11,224677,PureGlow Storefront,Cj0KCQ42x00039689AbVxYz,2026-02-24
540688,Order 540688,Closed won,Ecommerce Pipeline,95.63,2026-04-11,2026-04-11,238227,PureGlow Storefront,,2026-04-11
540689,Order 540689,Closed won,Ecommerce Pipeline,81.62,2026-04-11,2026-04-11,233133,PureGlow Storefront,Cj0KCQ42x00039690AbVxYz,2026-03-25
540690,Order 540690,Closed won,Ecommerce Pipeline,86.66,2026-04-11,2026-04-11,238228,PureGlow Storefront,Cj0KCQ42x00039691AbVxYz,2026-04-11
540691,Order 540691,Closed won,Ecommerce Pipeline,100.66,2026-04-11,2026-04-11,238229,PureGlow Storefront,Cj0KCQ42x00039692AbVxYz,2026-04-11
540692,Order 540692,Closed won,Ecommerce Pipeline,55.32,2026-04-11,2026-04-11,238230,PureGlow Storefront,Cj0KCQ42x00039693AbVxYz,2026-04-11
540693,Order 540693,Closed won,Ecommerce Pipeline,28.72,2026-04-11,2026-04-11,229508,PureGlow Storefront,Cj0KCQ42x00039694AbVxYz,2026-03-13
540694,Order 540694,Closed won,Ecommerce Pipeline,55.35,2026-04-11,2026-04-11,238231,PureGlow Storefront,Cj0KCQ42x00039695AbVxYz,2026-04-11
540695,Order 540695,Closed won,Ecommerce Pipeline,62.05,2026-04-11,2026-04-11,238232,PureGlow Storefront,Cj0KCQ42x00039696AbVxYz,2026-04-11
540696,Order 540696,Closed won,Ecommerce Pipeline,38.20,2026-04-11,2026-04-11,162553,PureGlow Storefront,Cj0KCQ42x00039697AbVxYz,2025-09-12
540697,Order 540697,Closed won,Ecommerce Pipeline,71.98,2026-04-11,2026-04-11,184104,PureGlow Storefront,Cj0KCQ42x00039698AbVxYz,2025-06-24
540698,Order 540698,Closed won,Ecommerce Pipeline,94.80,2026-04-11,2026-04-11,238233,PureGlow Storefront,,2026-04-11
540699,Order 540699,Closed won,Ecommerce Pipeline,50.39,2026-04-11,2026-04-11,238234,PureGlow Storefront,Cj0KCQ42x00039699AbVxYz,2026-04-11
540700,Order 540700,Closed won,Ecommerce Pipeline,107.62,2026-04-11,2026-04-11,238235,PureGlow Storefront,Cj0KCQ42x00039700AbVxYz,2026-04-11
540701,Order 540701,Closed won,Ecommerce Pipeline,39.15,2026-04-11,2026-04-11,132095,PureGlow Storefront,Cj0KCQ42x00039701AbVxYz,2025-10-19
540702,Order 540702,Closed won,Ecommerce Pipeline,70.63,2026-04-11,2026-04-11,229819,PureGlow Storefront,Cj0KCQ42x00039702AbVxYz,2026-03-14
540703,Order 540703,Closed won,Ecommerce Pipeline,75.19,2026-04-11,2026-04-11,238236,PureGlow Storefront,Cj0KCQ42x00039703AbVxYz,2026-04-11
540704,Order 540704,Closed won,Ecommerce Pipeline,91.65,2026-04-11,2026-04-11,207141,PureGlow Storefront,Cj0KCQ42x00039704AbVxYz,2025-12-26
540705,Order 540705,Closed won,Ecommerce Pipeline,99.20,2026-04-11,2026-04-11,225495,PureGlow Storefront,Cj0KCQ42x00039705AbVxYz,2026-02-27
540706,Order 540706,Closed won,Ecommerce Pipeline,73.33,2026-04-11,2026-04-11,141195,PureGlow Storefront,Cj0KCQ42x00039706AbVxYz,2025-04-02
540707,Order 540707,Closed won,Ecommerce Pipeline,43.28,2026-04-11,2026-04-11,238237,PureGlow Storefront,Cj0KCQ42x00039707AbVxYz,2026-04-11
540708,Order 540708,Closed won,Ecommerce Pipeline,83.63,2026-04-11,2026-04-11,226926,PureGlow Storefront,Cj0KCQ42x00039708AbVxYz,2026-03-04
540709,Order 540709,Closed won,Ecommerce Pipeline,49.49,2026-04-11,2026-04-11,238238,PureGlow Storefront,Cj0KCQ42x00039709AbVxYz,2026-04-11
540710,Order 540710,Closed won,Ecommerce Pipeline,37.96,2026-04-11,2026-04-11,238239,PureGlow Storefront,Cj0KCQ42x00039710AbVxYz,2026-04-11
540711,Order 540711,Closed won,Ecommerce Pipeline,95.48,2026-04-11,2026-04-11,238240,PureGlow Storefront,Cj0KCQ42x00039711AbVxYz,2026-04-11
540712,Order 540712,Closed won,Ecommerce Pipeline,115.43,2026-04-11,2026-04-11,238241,PureGlow Storefront,Cj0KCQ42x00039712AbVxYz,2026-04-11
540713,Order 540713,Closed won,Ecommerce Pipeline,67.00,2026-04-11,2026-04-11,238242,PureGlow Storefront,Cj0KCQ42x00039713AbVxYz,2026-04-11
540714,Order 540714,Closed won,Ecommerce Pipeline,71.62,2026-04-11,2026-04-11,202636,PureGlow Storefront,Cj0KCQ42x00039714AbVxYz,2025-12-10
540715,Order 540715,Closed won,Ecommerce Pipeline,96.34,2026-04-11,2026-04-11,238243,PureGlow Storefront,Cj0KCQ42x00039715AbVxYz,2026-04-11
540716,Order 540716,Closed won,Ecommerce Pipeline,73.47,2026-04-11,2026-04-11,238244,PureGlow Storefront,Cj0KCQ42x00039716AbVxYz,2026-04-11
540717,Order 540717,Closed won,Ecommerce Pipeline,68.28,2026-04-11,2026-04-11,238245,PureGlow Storefront,Cj0KCQ42x00039717AbVxYz,2026-04-11
540718,Order 540718,Closed won,Ecommerce Pipeline,53.61,2026-04-11,2026-04-11,216848,PureGlow Storefront,Cj0KCQ42x00039718AbVxYz,2026-01-29
540719,Order 540719,Closed won,Ecommerce Pipeline,75.27,2026-04-11,2026-04-11,213062,PureGlow Storefront,Cj0KCQ42x00039719AbVxYz,2026-01-16
540720,Order 540720,Closed won,Ecommerce Pipeline,100.10,2026-04-11,2026-04-11,214962,PureGlow Storefront,Cj0KCQ42x00039720AbVxYz,2026-01-22
540721,Order 540721,Closed won,Ecommerce Pipeline,60.47,2026-04-11,2026-04-11,224880,PureGlow Storefront,Cj0KCQ42x00039721AbVxYz,2026-02-25
540722,Order 540722,Closed won,Ecommerce Pipeline,69.89,2026-04-11,2026-04-11,228808,PureGlow Storefront,Cj0KCQ42x00039722AbVxYz,2026-03-10
540723,Order 540723,Closed won,Ecommerce Pipeline,97.03,2026-04-11,2026-04-11,238246,PureGlow Storefront,,2026-04-11
540724,Order 540724,Closed won,Ecommerce Pipeline,83.87,2026-04-11,2026-04-11,238247,PureGlow Storefront,Cj0KCQ42x00039723AbVxYz,2026-04-11
540725,Order 540725,Closed won,Ecommerce Pipeline,71.30,2026-04-11,2026-04-11,238248,PureGlow Storefront,Cj0KCQ42x00039724AbVxYz,2026-04-11
540726,Order 540726,Closed won,Ecommerce Pipeline,96.12,2026-04-11,2026-04-11,238249,PureGlow Storefront,Cj0KCQ42x00039725AbVxYz,2026-04-11
540727,Order 540727,Closed won,Ecommerce Pipeline,52.91,2026-04-11,2026-04-11,238250,PureGlow Storefront,Cj0KCQ42x00039726AbVxYz,2026-04-11
540728,Order 540728,Closed won,Ecommerce Pipeline,100.48,2026-04-11,2026-04-11,238251,PureGlow Storefront,Cj0KCQ42x00039727AbVxYz,2026-04-11
540729,Order 540729,Closed won,Ecommerce Pipeline,85.18,2026-04-11,2026-04-11,238252,PureGlow Storefront,Cj0KCQ42x00039728AbVxYz,2026-04-11
540730,Order 540730,Closed won,Ecommerce Pipeline,52.57,2026-04-11,2026-04-11,238253,PureGlow Storefront,Cj0KCQ42x00039729AbVxYz,2026-04-11
540731,Order 540731,Closed won,Ecommerce Pipeline,54.61,2026-04-11,2026-04-11,238254,PureGlow Storefront,Cj0KCQ42x00039730AbVxYz,2026-04-11
540732,Order 540732,Closed won,Ecommerce Pipeline,73.72,2026-04-11,2026-04-11,219279,PureGlow Storefront,Cj0KCQ42x00039731AbVxYz,2026-02-06
540733,Order 540733,Closed won,Ecommerce Pipeline,98.92,2026-04-11,2026-04-11,238255,PureGlow Storefront,Cj0KCQ42x00039732AbVxYz,2026-04-11
540734,Order 540734,Closed won,Ecommerce Pipeline,78.49,2026-04-11,2026-04-11,232386,PureGlow Storefront,Cj0KCQ42x00039733AbVxYz,2026-03-22
540735,Order 540735,Closed won,Ecommerce Pipeline,107.35,2026-04-11,2026-04-11,228659,PureGlow Storefront,,2026-03-10
540736,Order 540736,Closed won,Ecommerce Pipeline,57.18,2026-04-11,2026-04-11,238256,PureGlow Storefront,Cj0KCQ42x00039734AbVxYz,2026-04-11
540737,Order 540737,Closed won,Ecommerce Pipeline,83.85,2026-04-11,2026-04-11,224967,PureGlow Storefront,Cj0KCQ42x00039735AbVxYz,2026-02-25
540738,Order 540738,Closed won,Ecommerce Pipeline,61.92,2026-04-11,2026-04-11,238257,PureGlow Storefront,Cj0KCQ42x00039736AbVxYz,2026-04-11
540739,Order 540739,Closed won,Ecommerce Pipeline,66.92,2026-04-11,2026-04-11,238258,PureGlow Storefront,Cj0KCQ42x00039737AbVxYz,2026-04-11
540740,Order 540740,Closed won,Ecommerce Pipeline,90.07,2026-04-11,2026-04-11,131075,PureGlow Storefront,,2025-05-10
540741,Order 540741,Closed won,Ecommerce Pipeline,85.88,2026-04-11,2026-04-11,238259,PureGlow Storefront,Cj0KCQ42x00039738AbVxYz,2026-04-11
540742,Order 540742,Closed won,Ecommerce Pipeline,60.91,2026-04-11,2026-04-11,233896,PureGlow Storefront,Cj0KCQ42x00039739AbVxYz,2026-03-27
540743,Order 540743,Closed won,Ecommerce Pipeline,56.36,2026-04-11,2026-04-11,238260,PureGlow Storefront,Cj0KCQ42x00039740AbVxYz,2026-04-11
540744,Order 540744,Closed won,Ecommerce Pipeline,71.26,2026-04-11,2026-04-11,238261,PureGlow Storefront,Cj0KCQ42x00039741AbVxYz,2026-04-11
540745,Order 540745,Closed won,Ecommerce Pipeline,98.71,2026-04-11,2026-04-11,238262,PureGlow Storefront,Cj0KCQ42x00039742AbVxYz,2026-04-11
540746,Order 540746,Closed won,Ecommerce Pipeline,95.94,2026-04-11,2026-04-11,238263,PureGlow Storefront,Cj0KCQ42x00039743AbVxYz,2026-04-11
540747,Order 540747,Closed won,Ecommerce Pipeline,68.28,2026-04-11,2026-04-11,217138,PureGlow Storefront,Cj0KCQ42x00039744AbVxYz,2026-01-30
540748,Order 540748,Closed won,Ecommerce Pipeline,39.66,2026-04-11,2026-04-11,177920,PureGlow Storefront,Cj0KCQ42x00039745AbVxYz,2024-10-12
540749,Order 540749,Closed won,Ecommerce Pipeline,62.93,2026-04-11,2026-04-11,222814,PureGlow Storefront,Cj0KCQ42x00039746AbVxYz,2026-02-18
540750,Order 540750,Closed won,Ecommerce Pipeline,84.17,2026-04-11,2026-04-11,179574,PureGlow Storefront,Cj0KCQ42x00039747AbVxYz,2025-09-03
540751,Order 540751,Closed won,Ecommerce Pipeline,72.38,2026-04-11,2026-04-11,238264,PureGlow Storefront,Cj0KCQ42x00039748AbVxYz,2026-04-11
540752,Order 540752,Closed won,Ecommerce Pipeline,80.39,2026-04-11,2026-04-11,238265,PureGlow Storefront,Cj0KCQ42x00039749AbVxYz,2026-04-11
540753,Order 540753,Closed won,Ecommerce Pipeline,72.04,2026-04-11,2026-04-11,227002,PureGlow Storefront,Cj0KCQ42x00039750AbVxYz,2026-03-04
540754,Order 540754,Closed won,Ecommerce Pipeline,55.58,2026-04-11,2026-04-11,207197,PureGlow Storefront,Cj0KCQ42x00039751AbVxYz,2025-12-26
540755,Order 540755,Closed won,Ecommerce Pipeline,79.61,2026-04-11,2026-04-11,238266,PureGlow Storefront,Cj0KCQ42x00039752AbVxYz,2026-04-11
540756,Order 540756,Closed won,Ecommerce Pipeline,83.70,2026-04-11,2026-04-11,238267,PureGlow Storefront,Cj0KCQ42x00039753AbVxYz,2026-04-11
540757,Order 540757,Closed won,Ecommerce Pipeline,59.28,2026-04-11,2026-04-11,182398,PureGlow Storefront,Cj0KCQ42x00039754AbVxYz,2025-08-22
540758,Order 540758,Closed won,Ecommerce Pipeline,123.08,2026-04-11,2026-04-11,238268,PureGlow Storefront,Cj0KCQ42x00039755AbVxYz,2026-04-11
540759,Order 540759,Closed won,Ecommerce Pipeline,18.00,2026-04-11,2026-04-11,238269,PureGlow Storefront,Cj0KCQ42x00039756AbVxYz,2026-04-11
540760,Order 540760,Closed won,Ecommerce Pipeline,30.72,2026-04-11,2026-04-11,238270,PureGlow Storefront,Cj0KCQ42x00039757AbVxYz,2026-04-11
540761,Order 540761,Closed won,Ecommerce Pipeline,58.15,2026-04-11,2026-04-11,238271,PureGlow Storefront,Cj0KCQ42x00039758AbVxYz,2026-04-11
540762,Order 540762,Closed won,Ecommerce Pipeline,71.15,2026-04-11,2026-04-11,238272,PureGlow Storefront,Cj0KCQ42x00039759AbVxYz,2026-04-11
540763,Order 540763,Closed won,Ecommerce Pipeline,70.59,2026-04-11,2026-04-11,231831,PureGlow Storefront,Cj0KCQ42x00039760AbVxYz,2026-04-11
540764,Order 540764,Closed won,Ecommerce Pipeline,54.00,2026-04-11,2026-04-11,238273,PureGlow Storefront,Cj0KCQ42x00039761AbVxYz,2026-04-11
